"bush_02022005" "bush_02032001" "bush_03022003" "bush_20012004" "bush_23012007" "bush_24092001" "bush_28012003" "bush_28012008" "bush_31012008" "obama_08092011" "obama_09092009" "obama_12012016" "obama_12022013" "obama_20012015" "obama_24012012" "obama_24022009" "obama_25012011" "obama_27012010" "obama_28012014"
"friday" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"fringe" 0 0 0 0 0 0.0649561545956479 0 0 0 0 0 0 0 0 0 0 0 0 0
"frontline" 0.019466614755694 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"frozen" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0.01308386759126 0 0
"frustrated" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0124626121635095 0.0131734949282045
"frustrating" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"fuel-efficient" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0 0 0 0 0.0131734949282045
"fumes" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"gabby" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"gaining" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"gallon" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0.0132573246718812 0 0 0 0 0 0
"gallons" 0 0 0 0 0.0356760613628255 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gender" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"generals" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"generational" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"genocide" 0 0 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"genome" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0.0139392249790912 0 0 0 0 0
"georgetown" 0 0 0 0 0.0356760613628255 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"germ" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"gibraltar" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"gitmo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278784499581823 0 0 0 0 0
"giuliani" 0 0 0 0 0 0.0649561545956479 0 0 0 0 0 0 0 0 0 0 0 0 0
"giveaways" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0 0 0 0
"glad" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0.0139392249790912 0 0 0 0 0
"god-given" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0 0 0 0
"gotten" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0 0 0 0
"governance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"graders" 0 0 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"graduating" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0.0139392249790912 0 0 0 0 0
"grandmother" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0 0 0 0
"grassley" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"grassroots" 0 0 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"gray" 0.038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"greenhouse" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"gregg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249252243270189 0
"gridlock" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0.0139392249790912 0 0 0 0 0
"grocery" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"grueling" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"guaranteeing" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"guess" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0.0129032258064516 0 0 0 0
"guidance" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"guides" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0
"guiding" 0.019466614755694 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0 0 0
"gut" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0.0129032258064516 0 0 0 0
"hadiya" 0 0 0 0 0 0 0 0 0 0 0 0 0.0265146493437624 0 0 0 0 0 0
"hadn^t" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0.0169061707523246 0 0 0 0 0 0 0 0
"halls" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0.0169061707523246 0 0 0 0 0 0 0 0
"halt" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"halted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0.0131734949282045
"hamas" 0 0 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"hambali" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hamburg" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"hamid" 0 0 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"handful" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0 0 0 0
"hands-on" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0.0131734949282045
"hardships" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0 0 0 0 0 0.0124626121635095 0
"harkin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263469898564089
"hathaway" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0.0129032258064516 0 0 0 0
"haul" 0 0 0 0.0190005700171005 0 0 0 0 0 0.0226090888537192 0 0 0 0 0 0 0 0 0
"head" 0 0.0227531285551763 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"headlines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0.0124626121635095 0
"healed" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"heavy" 0 0 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"height" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"heppner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258064516129032 0 0 0 0
"hesitation" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"high-paying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0 0 0 0
"high-strength" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"high-wage" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0.0139392249790912 0 0 0 0 0
"highly" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0.0129032258064516 0 0 0 0
"hillary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258064516129032 0 0 0 0
"hills" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"hinder" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"hired" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0.0129032258064516 0 0 0 0
"hitlerism" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"hmos" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"holiness" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"homeowner" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0.0129032258064516 0 0 0 0
"homework" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0.01308386759126 0 0
"honesty" 0.019466614755694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"honey" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0.0124626121635095 0
"hopelessness" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"horizon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0.01308386759126 0 0
"hormuz" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"horrific" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"horror" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"horrors" 0 0 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"hostage" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0.0124626121635095 0
"hotter" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"household" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0.0124626121635095 0
"houser" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02616773518252 0 0
"houses" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0.0131734949282045
"humanitarian" 0 0 0 0 0 0.032478077297824 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"humbled" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0.0139392249790912 0 0 0 0 0
"hunting" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hurting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249252243270189 0
"hussein^s" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hutchison" 0 0 0 0 0 0 0 0 0 0.0452181777074384 0 0 0 0 0 0 0 0 0
"hybrids" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0.0152392563242914 0 0 0
"hydrogen-powered" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"illegally" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0.0169061707523246 0 0 0 0 0 0 0 0
"illusions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0.01308386759126 0 0
"imminent" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"impartial" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imperatives" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0 0 0 0
"import" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"imported" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0.0129032258064516 0 0 0 0
"imposed" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"imposing" 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"imprisoned" 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0
"incite" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"incorporates" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"independents" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0.0139392249790912 0 0 0 0 0
"indicate" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"indicates" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"indicted" 0 0 0 0.0190005700171005 0 0.032478077297824 0 0 0 0 0 0 0 0 0 0 0 0 0
"inevitable" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0.0124626121635095 0
"infants" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"informed" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0 0 0 0
"inherit" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0.0152392563242914 0 0 0
"inner" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0.0124626121635095 0
"inoculating" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"insisted" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"insists" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0 0
"inspection" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"inspections" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0 0.0131734949282045
"inspector" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304785126485827 0 0 0
"inspiration" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304785126485827 0 0 0
"installing" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0 0 0 0 0.0131734949282045
"instance" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"instant" 0 0 0 0 0 0.032478077297824 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"institute" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"instructing" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"integration" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"intense" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0
"intensified" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"intention" 0.038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"interstate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"interview" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"invent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0 0.0131734949282045
"invented" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304785126485827 0 0 0
"inventors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02616773518252 0 0
"invested" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0.0129032258064516 0 0 0 0
"investor" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"invitation" 0 0.0455062571103527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"involve" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"involvement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0.01308386759126 0 0
"invulnerability" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"ira" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0.0131734949282045
"iranians" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"ironclad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258064516129032 0 0 0 0
"irons" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"isil^s" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0139392249790912 0 0 0 0 0
"issuing" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"items" 0 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"jailed" 0 0 0 0 0 0.0649561545956479 0 0 0 0 0 0 0 0 0 0 0 0 0
"james" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02616773518252 0 0
"jerusalem" 0 0 0 0.0190005700171005 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"jewish" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0.0131734949282045
"jim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02616773518252 0 0
"job-creating" 0 0 0 0 0 0 0 0 0 0 0 0 0.0265146493437624 0 0 0 0 0 0
"john^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263469898564089
"joining" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0.0131734949282045
"judd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249252243270189 0
"jump-start" 0 0.0227531285551763 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0 0 0 0 0
"junior" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"kara" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"karzai" 0 0 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"kathleen" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"kathryn" 0 0 0 0 0 0 0 0 0 0.0452181777074384 0 0 0 0 0 0 0 0 0
"keeper" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278784499581823 0 0 0 0 0
"kelly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278784499581823 0 0 0 0 0
"kent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249252243270189 0
"kerry" 0 0 0 0 0 0 0 0 0 0.0452181777074384 0 0 0 0 0 0 0 0 0
"khalid" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"khattala" 0 0 0 0 0 0 0 0 0 0 0 0.0302938503483793 0 0 0 0 0 0 0
"kristin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02616773518252 0 0
"landed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0.0124626121635095 0
"landmark" 0.019466614755694 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"large-scale" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0 0.0131734949282045
"launchers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"lawsuit" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"lawyer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263469898564089
"leg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0.0129032258064516 0 0 0 0
"legacy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0.01308386759126 0 0
"legally" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0.0132573246718812 0 0 0 0 0 0
"legislate" 0.019466614755694 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"lender" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258064516129032 0 0 0 0
"lengths" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"leonard" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304785126485827 0 0 0
"lethal" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"letting" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0.0151469251741896 0 0 0 0 0 0 0
"lifeblood" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0 0.0152392563242914 0 0 0
"likewise" 0 0 0 0 0 0 0 0 0 0 0.0169061707523246 0 0.0132573246718812 0 0 0 0 0 0
"limited" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0
"linked" 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0
"links" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"lisa" 0 0 0 0 0 0.032478077297824 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"listening" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0
"lists" 0 0 0 0.0190005700171005 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"literacy" 0.019466614755694 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"llp" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0.0131734949282045
"load" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"location" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"locked" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0.01308386759126 0 0
"logistics" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"logs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0.0124626121635095 0
"loss" 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0
"loves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0.0131734949282045
"lowered" 0 0.0227531285551763 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lowers" 0 0 0 0 0 0 0 0 0 0 0 0 0.0265146493437624 0 0 0 0 0 0
"luna" 0 0 0 0 0 0 0 0 0 0 0 0 0.0265146493437624 0 0 0 0 0 0
"mahmoud" 0.019466614755694 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"maintaining" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0.01308386759126 0 0
"manage" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0 0.0152392563242914 0 0 0
"management" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258064516129032 0 0 0 0
"mandate" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0 0 0.01308386759126 0 0
"mandates" 0 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0 0 0 0 0 0 0 0 0
"mandatory" 0 0 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"manmade" 0 0 0.0184774575018477 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0 0 0 0 0
"map" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0.01308386759126 0 0
"marching" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0.0124626121635095 0
"market-based" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0.0152392563242914 0 0 0
"marketplace" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"marks" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0.0151469251741896 0 0 0 0 0 0 0
"married" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"mars" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0278784499581823 0 0 0 0 0
"marshals" 0.019466614755694 0 0 0 0 0.032478077297824 0 0 0 0 0 0 0 0 0 0 0 0 0
"mary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263469898564089
"maryland" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0 0 0
"matched" 0 0 0 0 0 0 0 0.0171909919202338 0 0 0.0169061707523246 0 0 0 0 0 0 0 0
"mayors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0.0131734949282045
"maze" 0 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0.0129032258064516 0 0 0 0
"mazen" 0.019466614755694 0 0 0 0 0 0 0.0171909919202338 0 0 0 0 0 0 0 0 0 0 0
"medicare^s" 0 0.0227531285551763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131734949282045
"meetings" 0.019466614755694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0124626121635095 0
"melting" 0 0 0 0 0.0178380306814128 0 0 0 0 0 0 0 0 0.0139392249790912 0 0 0 0 0
"memories" 0 0 0 0 0 0.032478077297824 0 0 0 0 0 0.0151469251741896 0 0 0 0 0 0 0
"memory" 0.019466614755694 0 0 0 0 0 0 0 0.0186393289841566 0 0 0 0 0 0 0 0 0 0
"mentioned" 0 0 0 0 0 0 0 0 0 0 0.0338123415046492 0 0 0 0 0 0 0 0
"mentoring" 0 0 0 0.038001140034201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mercury" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0 0 0 0 0.0129032258064516 0 0 0 0
"merely" 0 0 0 0 0 0.032478077297824 0 0 0 0 0.0169061707523246 0 0 0 0 0 0 0 0
"mess" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0 0 0
"messages" 0 0 0 0.0190005700171005 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0 0 0 0
"miami" 0 0 0 0 0 0 0 0 0 0 0 0 0.0132573246718812 0 0 0.0152392563242914 0 0 0
"michigan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129032258064516 0 0.01308386759126 0 0
